,uri,track,duration_ms,explicit,track_number,artist,album,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
316,spotify:track:1EQn3Uc5AyUXoiPLeyCrrg,Ours,237920,False,15,Taylor Swift,Speak Now (Deluxe Edition),0.608,0.569,0,-7.227,0.0284,0.537,0.0,0.097,0.238,159.845,59,"Ours Lyrics Elevator buttons and morning air Strangers' silence makes me want to take the stairs If you were here, we'd laugh about their vacant stares But right now, my time is theirs Seems like there's always someone who disapproves They'll judge it like they know about me and you And the verdict comes from those with nothing else to do The jury's out, but my choice is you So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours You never know what people have up their sleeves Ghosts from your past gonna jump out at me Lurking in the shadows with their lip gloss smiles But I don't care, 'cause right now, you're mine And you'll say Don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard The stakes are high, the water's rough But this love is ours And it's not theirs to speculate if it's wrong And your hands are tough, but they are where mine belong And I'll fight their doubt and give you faith With this song for you 'Cause I love the gap between your teeth And I love the riddles that you speak And any snide remarks from my father about your tattoos Will be ignored 'Cause my heart is yours So don't you worry your pretty little mind People throw rocks at things that shine And life makes love look hard Don't you worry your pretty little mind People throw rocks at things that shine But they can't take what's ours They can't take what's ours The stakes are high, the water's rough But this love is ours"
317,spotify:track:0vvt4IZOMkRug195S4MUq0,If This Was A Movie,234546,False,16,Taylor Swift,Speak Now (Deluxe Edition),0.511,0.719,4,-3.457,0.0265,0.166,4.54e-06,0.34,0.289,147.852,56,"Last night, I heard my own heart beatingSounded like footsteps on my stairsSix months gone and I'm still reachingEven though I know you're not thereI was playing back a thousand memories, babyThinkin' 'bout everything we've been throughMaybe I've been going back too much latelyWhen time stood still and I had youCome back, come back, come back to me likeYou would, you would if this was a movieStand in the rain outside till I came outCome back, come back, come back to me likeYou could, you could if you just said you're sorryI know that we could work it out somehowBut if this was a movie you'd be here by nowI know people change and these things happenBut I remember how it was back thenWrapped up in your arms and our friends were laughing'Cause nothing like this ever happened to themNow I'm pacing down the hall, chasing down your streetFlashback to the night when you said to meNothing's gonna change, not for me and youNot before I knew how much I had to lose"
318,spotify:track:2R7C9dDqv1UPycvepBFziA,Superman,275960,False,17,Taylor Swift,Speak Now (Deluxe Edition),0.582,0.765,7,-3.648,0.0324,0.0268,1.95e-06,0.103,0.559,131.982,53,"Tall, dark, and supermanHe puts papers in his briefcase and drives awayTo save the world or go to workIt's the same thing to meHe's got his mother's eyes, his father's ambitionI wonder if he knows how much that I miss himI hang on every word you say, yayAnd you smile and say, How are you?”I say, Just fineI always forget to tell you, I love youI love you foreverI watch superman fly awayYou've got a busy day todayGo save the world, I'll be aroundI watch superman fly awayCome back, I'll be with you somedayI'll be right here on the groundWhen you come back downTall, dark and beautifulHe's complicated, he's irrationalBut I hope someday you'll take me away and save the day, yeahSomething in his deep brown eyes has me sayin'He's not all bad like his reputationAnd I can't hear one single word they sayAnd you'll leave, got places to be and I'll be okayI always forget to tell you I love youI loved you from the very first day"
319,spotify:track:6IH2Z54gYPLqgJtxZjX80i,Back To December - Acoustic,292560,False,18,Taylor Swift,Speak Now (Deluxe Edition),0.541,0.453,2,-6.459,0.0266,0.748,0.0,0.2,0.377,141.757,55,
320,spotify:track:62rlxI6g2PNaWsHoiRryto,Haunted - Acoustic Version,217613,False,19,Taylor Swift,Speak Now (Deluxe Edition),0.563,0.443,5,-5.078,0.0247,0.842,0.0,0.293,0.313,80.962,53,
321,spotify:track:0fAbfDiuQiUwV7FUcFfRGY,Mine - POP Mix,230333,False,20,Taylor Swift,Speak Now (Deluxe Edition),0.695,0.723,7,-3.806,0.0285,0.00727,1.2e-06,0.1,0.679,121.011,50,
322,spotify:track:0dBW6ZsW8skfvoRfgeerBF,Mine,230706,False,1,Taylor Swift,Speak Now,0.624,0.757,7,-2.94,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,67,"Mine Lyrics You were in college, working part-time, waiting tables Left a small town and never looked back I was a flight risk, with a fear of falling Wondering why we bother with love, if it never lasts I say, Can you believe it? As we're lying on the couch The moment, I could see it Yes, yes, I can see it now Do you remember, we were sitting there, by the water? You put your arm around me for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine Flash forward, and we're taking on the world together And there's a drawer of my things at your place You learn my secrets and you figure out why I'm guarded You say we'll never make my parents' mistakes But we got bills to pay We got nothing figured out When it was hard to take Yes, yes This is what I thought about: Do you remember, we were sitting there, by the water? You put your arm around me for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine Do you remember all the city lights on the water? You saw me start to believe for the first time You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine And I remember that fight, 2:30 AM As everything was slipping right out of our hands I ran out, crying, and you followed me out into the street Braced myself for the goodbye 'Cause that's all I've ever known Then, you took me by surprise You said, I'll never leave you alone. You said, I remember how we felt, sitting by the water And every time I look at you, it's like the first time I fell in love with a careless man's careful daughter She is the best thing that's ever been mine Hold on, make it last Hold on, never turn back You made a rebel of a careless man's careful daughter You are the best thing that's ever been mine Yeah, yeah Do you believe it? (Hold on) We're gonna make it now (Hold on) And I can see it Yeah, yeah I can see it now (See it now)"
323,spotify:track:6d9IiDcFxtFVIvt9pCqyGH,Sparks Fly,260933,False,2,Taylor Swift,Speak Now,0.605,0.787,5,-3.002,0.0308,0.0396,1.42e-06,0.163,0.374,114.987,64,"The way you move is like a full on rainstormAnd I'm a house of cardsYou're the kind of recklessThat should send me runningBut I kinda know that I won't get farAnd you stood there in front of meJust close enough to touchClose enough to hope you couldn't seeWhat I was thinking ofDrop everything nowMeet me in the pouring rainKiss me on the sidewalkTake away the pain'Cause I see sparks fly whenever you smileGet me with those green eyes, baby, as the lights go downGive me something that'll haunt me when you're not around'Cause I see sparks fly whenever you smileMy mind forgets to remind meYou're a bad ideaYou touch me once and it's really somethingYou find I'm even better than you imagined I would beI'm on my guard for the rest of the worldBut with you I know it's no goodAnd I could wait patiently but I really wish you would"
324,spotify:track:3DrjZArsPsoqbLzUZZV1Id,Back To December,293026,False,3,Taylor Swift,Speak Now,0.529,0.67,2,-4.663,0.0303,0.117,0.0,0.334,0.286,141.893,68,"Back to December Lyrics I'm so glad you made time to see me How's life? Tell me, how's your family? I haven't seen them in a while You've been good, busier than ever We small talk, work and the weather Your guard is up and I know why Because the last time you saw me Is still burned in the back of your mind You gave me roses, and I left them there to die So this is me swallowing my pride Standing in front of you, saying I'm sorry for that night And I go back to December all the time It turns out freedom ain't nothing but missing you Wishing I'd realized what I had when you were mine I'd go back to December, turn around and make it alright I go back to December all the time These days, I haven't been sleeping Staying up, playing back myself leaving When your birthday passed and I didn't call And I think about summer, all the beautiful times I watched you laughing from the passenger side and Realized I loved you in the fall And then the cold came The dark days when fear crept into my mind You gave me all your love, and all I gave you was goodbye So this is me swallowing my pride Standing in front of you, saying I'm sorry for that night And I go back to December all the time It turns out freedom ain't nothing but missing you Wishing I'd realized what I had when you were mine I'd go back to December, turn around and change my own mind I go back to December all the time I miss your tan skin, your sweet smile So good to me, so right And how you held me in your arms that September night The first time you ever saw me cry Maybe this is wishful thinking Probably mindless dreaming But if we loved again, I swear I'd love you right I'd go back in time and change it, but I can't So if the chain is on your door, I understand But this is me swallowing my pride Standing in front of you, saying I'm sorry for that night And I go back to December It turns out freedom ain't nothing but missing you Wishing I'd realized what I had when you were mine I'd go back to December, turn around and make it alright I'd go back to December, turn around and change my own mind I go back to December all the time All the time"
325,spotify:track:24DefNCFiWTP8OjYWiXuYe,Speak Now,240760,False,4,Taylor Swift,Speak Now,0.709,0.599,7,-3.734,0.0304,0.095,0.0,0.0973,0.735,118.975,61,"I am not the kind of girlWho should be rudely barging inOn a white veil occasionBut you are not the kind of boyWho should be marrying the wrong girlI sneak in and see your friendsAnd her snotty little familyAll dressed in pastelAnd she is yelling at a bridesmaidSomewhere back inside a roomWearing a gown shaped like a pastryThis is surely notWhat you thought it would beI lose myself in a daydreamWhere I stand and sayDon't say yes, run away nowI'll meet you when you're outOf the church at the back doorDon't wait or say a single vowYou need to hear me outAnd they said, speak now"
326,spotify:track:7hZuICN5eaCuQyp443RCt6,Dear John,403920,False,5,Taylor Swift,Speak Now,0.589,0.47,4,-5.32,0.028,0.166,1.45e-06,0.112,0.102,119.386,58,"Dear John Lyrics Long were the nights when My days once revolved around you Counting my footsteps Praying the floor won't fall through... again My mother accused me of losing my mind But I swore I was fine You paint me a blue sky Then go back and turn it to rain And I lived in your chess game But you changed the rules everyday Wonderin' which version of you I might get on the phone, tonight Well, I stopped pickin' up and this song is to let you know why Dear John, I see it all now that you're gone Don't you think I was too young to be messed with? The girl in the dress cried the whole way home I shoulda known Well, maybe it's me And my blind optimism to blame Or maybe it's you and your sick need To give love and take it away And you'll add my name to your long list of traitors Who don't understand And I look back in regret how I ignored when they said Run as fast as you can Dear John, I see it all now that you're gone Don't you think I was too young to be messed with? The girl in the dress cried the whole way home Dear John, I see it all now, it was wrong Don't you think nineteen's too young To be played by your dark, twisted games When I loved you so? I shoulda known You are an expert at sorry And keeping lines blurry Never impressed by me acing your tests All the girls that you've run dry have tired lifeless eyes 'Cause you burned them out But I took your matches Before fire could catch me So don't look now I'm shining like fireworks Over your sad empty town, yeah Oh, oh, oh, oh, oh, oh Dear John, I see it all now that you're gone Don't you think I was too young to be messed with? The girl in the dress cried the whole way home I see it all now that you're gone Don't you think I was too young to be messed with? The girl in the dress wrote you a song You shoulda known You shoulda known Don't you think I was too young? You shoulda known"
327,spotify:track:5yEPktRqvIhko5QFF3aBhQ,Mean,237733,False,6,Taylor Swift,Speak Now,0.568,0.761,4,-3.987,0.0459,0.452,0.0,0.217,0.789,163.974,66,"You, with your words like knivesAnd swords and weapons that you use against meYou have knocked me off my feet againGot me feeling like I'm nothingYou, with your voice like nails on a chalkboardCalling me out when I'm woundedYou, picking on the weaker manWell, you can take me downWith just one single blowBut you don't know what you don't knowSomeday, I'll be living in a big old cityAnd all you're ever gonna be is meanSomeday, I'll be big enough so you can't hit meAnd all you're ever gonna be is meanWhy you gotta be so mean?You, with your switching sidesAnd your wildfire lies and your humiliationYou have pointed out my flaws againAs if I don't already see themI walk with my head down, trying to block you out'Cause I'll never impress youI just wanna feel okay again"
328,spotify:track:3RBluWmSoG2pGA1OePzGJI,The Story Of Us,265666,False,7,Taylor Swift,Speak Now,0.543,0.818,4,-3.611,0.0398,0.00478,0.000368,0.0357,0.683,139.898,64,"The Story of Us Lyrics I used to think one day, we'd tell the story of us How we met, and the sparks flew instantly And people would say, they're the lucky ones I used to know my place was a spot next to you Now I'm searching the room for an empty seat 'Cause lately, I don't even know what page you're on Oh, a simple complication Miscommunications lead to fallout So many things that I wish you knew So many walls up, I can't break through Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah, I don't know what to say Since the twist of fate when it all broke down And the story of us looks a lot like a tragedy now Next chapter How'd we end up this way? See me nervously pulling at my clothes and trying to look busy And you're doing your best to avoid me I'm starting to think one day, I'll tell the story of us How I was losing my mind when I saw you here But you held your pride like you should've held me Oh, I'm scared to see the ending Why are we pretending this is nothing? I'd tell you I miss you, but I don't know how I've never heard silence quite this loud Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah, and I don't know what to say Since the twist of fate, when it all broke down And the story of us looks a lot like a tragedy now This is looking like a contest Of who can act like they care less But I liked it better when you were on my side The battle's in your hands now But I would lay my armor down If you say you'd rather love than fight So many things that you wish I knew But the story of us might be ending soon Now I'm standing alone in a crowded room And we're not speaking And I'm dying to know Is it killing you like it's killing me? Yeah, and I don't know what to say Since the twist of fate, when it all broke down And the story of us looks a lot like a tragedy now, now, now And we're not speaking And I'm dying to know Is it killing you like it's killing me, yeah? I don't know what to say since the twist of fate 'Cause we're going down And the story of us looks a lot like a tragedy now The End"
329,spotify:track:1wJL1A0QUHJPf2cm7tsrdw,Never Grow Up,290466,False,8,Taylor Swift,Speak Now,0.714,0.305,2,-8.837,0.0305,0.819,0.0,0.174,0.554,124.91,57,"Never Grow Up Lyrics Your little hand's wrapped around my finger And it's so quiet in the world tonight Your little eyelids flutter cause you're dreaming So I tuck you in, turn on your favorite night light To you everything's funny, you got nothing to regret I'd give all I have, honey If you could stay like that Oh darling, don't you ever grow up Don't you ever grow up, just stay this little Oh darling, don't you ever grow up Don't you ever grow up, it could stay this simple I won't let nobody hurt you, won't let no one break your heart And no one will desert you Just try to never grow up, never grow up You're in the car on the way to the movies And you're mortified your mom's dropping you off At fourteen, there's just so much you can't do And you can't wait to move out someday and call your own shots But don't make her drop you off around the block Remember that she's getting older too And don't lose the way that you dance around in your pj's getting ready for school Oh darling, don't you ever grow up Don't you ever grow up, just stay this little Oh darling, don't you ever grow up Don't you ever grow up, it could stay this simple No one's ever burned you, nothing's ever left you scarred And even though you want to, just try to never grow up Take pictures in your mind of your childhood room Memorize what it sounded like when your dad gets home Remember the footsteps, remember the words said And all your little brother's favorite songs I just realized everything I have is someday gonna be gone So here I am in my new apartment In a big city, they just dropped me off It's so much colder than I thought it would be So I tuck myself in and turn my night light on Wish I'd never grown up I wish I'd never grown up Oh, I don't wanna grow up, wish I'd never grown up I could still be little Oh, I don't wanna grow up, wish I'd never grown up It could still be simple Oh darling, don't you ever grow up Don't you ever grow up, just stay this little Oh darling, don't you ever grow up Don't you ever grow up, it could stay this simple Won't let nobody hurt you Won't let no one break your heart And even though you want to, please try to never grow up Oh, don't you ever grow up Oh, never grow up, just never grow up"
330,spotify:track:10eBRyImhfqVvkiVEGf0N0,Enchanted,352186,False,9,Taylor Swift,Speak Now,0.455,0.623,8,-3.878,0.0288,0.0739,0.000424,0.146,0.208,163.893,76,"There I was again tonightForcing laughter, faking smilesSame old tired, lonely placeWalls of insincerity, shifting eyes and vacancyVanished when I saw your faceAll I can say is, it was enchanting to meet youYour eyes whispered, Have we met?'Cross the room your silhouetteStarts to make its way to meThe playful conversation startsCounter all your quick remarksLike passing notes in secrecyAnd it was enchanting to meet youAll I can say is, I was enchanted to meet youThis night is sparklingDon't you let it goI'm wonderstruckBlushing all the way homeI'll spend foreverWondering if you knewI was enchanted to meet you"
331,spotify:track:2ythurkTtSiyfK7GprJoFW,Better Than Revenge,217160,False,10,Taylor Swift,Speak Now,0.516,0.917,11,-3.186,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,61,"Now go stand in the corner and think about what you didHa, time for a little revengeThe story starts when it was hot and it was summer andI had it all, I had him right there where I wanted himShe came along, got him alone and let's hear the applauseShe took him faster than you can say SabotageI never saw it coming, wouldn't have suspected itI underestimated just who I was dealing withShe had to know the pain was beating on me like a drumShe underestimated just who she was stealing fromShe's not a saint and she's not what you thinkShe's an actress, whoaShe's better known for the things that she doesOn the mattress, whoaSoon she's gonna find stealing other people's toysOn the playground won't make you many friendsShe should keep in mind, she should keep in mindThere is nothing I do better than revenge, haShe looks at life like it's a party and she's on the listShe looks at me like I'm a trend and she's so over itI think her ever-present frown is a little troublingAnd she thinks I'm psycho 'cause I like to rhyme her name with thingsBut sophistication isn't what you wear or who you knowOr pushing people down to get you where you wanna goOh, they didn't teach you that in prep school so it's up to meBut no amount of vintage dresses gives you dignity(Think about what you did)"
332,spotify:track:5GPwN5iZ9ZMSXAkppj4Uvv,Innocent,302253,False,11,Taylor Swift,Speak Now,0.552,0.608,1,-5.29,0.0259,0.186,0.0,0.125,0.17,134.05,54,"I guess you really did it this timeLeft yourself in your war pathLost your balance on a tightropeLost your mind trying to get it backWasn't it easier in your lunchbox days?Always a bigger bed to crawl intoWasn't it beautiful when you believed in everythingAnd everybody believed in you?It's alright, just wait and seeYour string of lights is still bright to meOh, who you are is not where you've beenYou're still an innocent, you're still an innocentDid some things you can't speak ofBut at night you live it all againYou wouldn't be shattered on the floor nowIf only you had seen what you know now thenWasn't it easier in your firefly-catching days?When everything out of reachSomeone bigger brought down to youWasn't it beautiful running wild 'til you fell asleepBefore the monsters caught up to you?"
333,spotify:track:28M2gifMU282QBM3fKajIS,Haunted,242080,False,12,Taylor Swift,Speak Now,0.436,0.95,5,-2.627,0.057,0.0826,1.08e-06,0.149,0.352,162.088,58,"Haunted Lyrics You and I walk a fragile line I have known it all this time But I never thought I'd live to see it break It's getting dark and it's all too quiet And I can't trust anything now And it's coming over you like it's all a big mistake Whoa, holding my breath Won't lose you again Something's made your eyes go cold Come on, come on, don't leave me like this I thought I had you figured out Something's gone terribly wrong You're all I wanted Come on, come on, don't leave me like this I thought I had you figured out Can't breathe whenever you're gone Can't turn back now, I'm haunted Stood there and watched you walk away From everything we had But I still mean every word I said to you He will try to take away my pain And he just might make me smile But the whole time, I'm wishing it was you instead Oh, holding my breath Won't see you again Something keeps me holding onto nothing Come on, come on, don't leave me like this I thought I had you figured out Something's gone terribly wrong You're all I wanted Come on, come on, don't leave me like this I thought I had you figured out Can't breathe whenever you're gone Can't turn back now, I'm haunted I know I know I just know You're not gone, you can't be gone, no Come on, come on, don't leave me like this I thought I had you figured out Something's gone terribly wrong Won't finish what you started Come on, come on, don't leave me like this I thought I had you figured out Can't breathe whenever you're gone Can't go back, I'm haunted (Oh, oh, oh, oh, oh, oh, oh, oh, oh) You and I walk a fragile line I have known it all this time Never ever thought I'd see it break Never thought I'd see it"
334,spotify:track:4h0EXpatqJImv4VRgvX6po,Last Kiss,367133,False,13,Taylor Swift,Speak Now,0.371,0.341,10,-9.475,0.0319,0.57,3.09e-05,0.101,0.196,89.038,59,"Last Kiss Lyrics I still remember the look on your face Lit through the darkness at 1:58 The words that you whispered For just us to know You told me you loved me So why did you go away? Away I do recall now the smell of the rain Fresh on the pavement I ran off the plane That July 9th The beat of your heart It jumps through your shirt I can still feel your arms But now I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss Never imagined we'd end like this Your name, forever the name on my lips I do remember the swing of your step The life of the party, you're showing off again And I roll my eyes and then You pull me in I'm not much for dancing But for you I did Because I love your handshake, meeting my father I love how you walk with your hands in your pockets How you'd kiss me when I was in the middle of saying something There's not a day I don't miss those rude interruptions And I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss I never imagined we'd end like this Your name, forever the name on my lips, ooh So I'll watch your life in pictures like I used to watch you sleep And I feel you forget me like I used to feel you breathe And I keep up with our old friends just to ask them how you are Hope it's nice where you are And I hope the sun shines And it's a beautiful day And something reminds you You wish you had stayed You can plan for a change in weather and time But I never planned on you changing your mind So I'll go sit on the floor Wearing your clothes All that I know is I don't know how to be something you miss I never thought we'd have a last kiss Never imagined we'd end like this Your name, forever the name on my lips Just like our last kiss Forever the name on my lips Forever the name on my lips Just like our last"
335,spotify:track:6XDBA3QWX51lDJ0oZbaJJN,Long Live,317946,False,14,Taylor Swift,Speak Now,0.418,0.68,7,-4.3,0.0346,0.036,7.59e-05,0.108,0.142,204.125,57,"Long Live Lyrics I said, remember this moment, in the back of my mind The time we stood with our shaking hands The crowds in stands went wild We were the kings and the queens And they read off our names The night you danced like you knew our lives Would never be the same You held your head like a hero On a history book page It was the end of a decade But the start of an age Long live the walls we crashed through All the kingdom lights shined just for me and you I was screaming, long live all the magic we made And bring on all the pretenders One day, we will be remembered I said, remember this feeling I passed the pictures around Of all the years that we stood there On the side-lines wishing for right now We are the kings and the queens You traded your baseball cap for a crown When they gave us our trophies And we held them up for our town And the cynics were outraged Screaming, This is absurd 'Cause for a moment, a band of thieves In ripped up jeans got to rule the world Long live the walls we crashed through All the kingdom lights shined just for me and you I was screaming, long live all the magic we made And bring on all the pretenders I'm not afraid Long live all the mountains we moved I had the time of my life fighting dragons with you I was screaming, long live that look on your face And bring on all the pretenders One day, we will be remembered Hold on to spinning around Confetti falls to the ground May these memories break our fall Will you take a moment? Promise me this That you'll stand by me forever But if, God forbid, fate should step in And force us into a goodbye If you have children some day When they point to the pictures Please tell them my name Tell them how the crowds went wild Tell them how I hope they shine Long live the walls we crashed through I had the time of my life, with you Long, long live the walls we crashed through All the kingdom lights shined just for me and you I was screaming, long live all the magic we made And bring on all the pretenders I'm not afraid Singing, long live all the mountains we moved I had the time of my life fighting dragons with you And long, long live that look on your face And bring on all the pretenders One day, we will be remembered"
336,spotify:track:0Om9WAB5RS09L80DyOfTNa,Tim McGraw,232106,False,1,Taylor Swift,Taylor Swift,0.58,0.491,0,-6.462,0.0251,0.575,0.0,0.121,0.425,76.009,63,"Tim McGraw Lyrics He said the way my blue eyes shined Put those Georgia stars to shame that night I said, That's a lie Just a boy in a Chevy truck That had a tendency of gettin' stuck On backroads at night And I was right there beside him all summer long And then the time we woke up to find that summer gone But when you think Tim McGraw I hope you think my favorite song The one we danced to all night long The moon like a spotlight on the lake When you think happiness I hope you think that little black dress Think of my head on your chest And my old faded blue jeans When you think Tim McGraw I hope you think of me September saw a month of tears And thankin' God that you weren't here To see me like that But in a box beneath my bed Is a letter that you never read From three summers back It's hard not to find it all a little bittersweet And lookin' back on all of that, it's nice to believe When you think Tim McGraw I hope you think my favorite song The one we danced to all night long The moon like a spotlight on the lake When you think happiness I hope you think that little black dress Think of my head on your chest And my old faded blue jeans When you think Tim McGraw I hope you think of me And I'm back for the first time since then I'm standin' on your street And there's a letter left on your doorstep And the first thing that you'll read is: When you think Tim McGraw I hope you think my favorite song Someday you'll turn your radio on I hope it takes you back to that place When you think happiness I hope you think that little black dress Think of my head on your chest And my old faded blue jeans When you think Tim McGraw I hope you think of me Oh, think of me Mmmm He said the way my blue eyes shine Put those Georgia stars to shame that night I said, That's a lie"
337,spotify:track:32mVHdy0bi1XKgr0ajsBlG,Picture To Burn,173066,False,2,Taylor Swift,Taylor Swift,0.658,0.877,7,-2.098,0.0323,0.173,0.0,0.0962,0.821,105.586,65,"State the obvious, I didn't get my perfect fantasyI realize you love yourself more than you could ever love meSo go and tell your friends that I'm obsessive and crazyThat's fine, you won't mind if I sayBy the wayI hate that stupid old pickup truck you never let me driveYou're a redneck heartbreak who's really bad at lyingSo watch me strike a match on all my wasted timeAs far as I'm concerned, you're just another picture to burnThere's no time for tearsI'm just sitting here planning my revengeThere's nothing stopping meFrom going out with all of your best friendsAnd if you come around saying sorry to meMy daddy's gonna show you how sorry you'll be'Cause I hate that stupid old pickup truck you never let me driveYou're a redneck heartbreak who's really bad at lyingSo watch me strike a match on all my wasted timeAs far as I'm concerned, you're just another picture to burn"
338,spotify:track:7zMcNqs55Mxer82bvZFkpg,Teardrops On My Guitar - Radio Single Remix,203040,False,3,Taylor Swift,Taylor Swift,0.621,0.417,10,-6.941,0.0231,0.288,0.0,0.119,0.289,99.953,66,
339,spotify:track:73OX8GdpOeGzKC6OvGSbsv,A Place in this World,199200,False,4,Taylor Swift,Taylor Swift,0.576,0.777,9,-2.881,0.0324,0.051,0.0,0.32,0.428,115.028,53,"A Place In This World Lyrics I don't know what I want, so don't ask me Cause I'm still trying to figure it out Don't know what's down this road, I'm just walking Trying to see through the rain coming down Even though I'm not the only one Who feels the way I do I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh, I'm just a girl, trying to find a place in this world Got the radio on, my old blue jeans And I'm wearing my heart on my sleeve Feeling lucky today, got the sunshine Could you tell me what more do I need And tomorrow's just a mystery, oh yeah But that's OK I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh, I'm just a girl, trying to find a place in this world Maybe I'm just a girl on a mission But I'm ready to fly I'm alone, on my own, and that's all I know I'll be strong, I'll be wrong, oh but life goes on Oh I'm alone, on my own, and that's all I know Oh I'm just a girl, trying to find a place in this world Oh I'm just a girl Oh I'm just a girl, oh, oh Oh I'm just a girl"
340,spotify:track:7an1exwMnfYRcdVQm0yDev,Cold As You,239013,False,5,Taylor Swift,Taylor Swift,0.418,0.482,5,-5.769,0.0266,0.217,0.0,0.123,0.261,175.558,54,"Cold as You Lyrics You have a way of coming easily to me And when you take, you take the very best of me So I start a fight cause I need to feel something And you do what you want 'cause I'm not what you wanted Oh, what a shame, what a rainy ending given to a perfect day Just walk away, ain't no use defending words that you will never say And now that I'm sitting here thinking it through I've never been anywhere cold as you You put up walls and paint them all a shade of gray And I stood there loving you and wished them all away And you come away with a great little story Of a mess of a dreamer with the nerve to adore you Oh, what a shame, what a rainy ending given to a perfect day So just walk away, ain't no use defending words that you will never say And now that I'm sitting here thinking it through I've never been anywhere cold as you You never did give a damn thing, honey, but I cried, cried for you And I know you wouldn't have told nobody if I died, died for you (Died for you) Oh, what a shame, what a rainy ending given to a perfect day Every smile you fake is so condescending Counting all the scars you made And now that I'm sitting here thinking it through I've never been anywhere cold as you"
341,spotify:track:2QA3IixpRcKyOdG7XDzRgv,The Outside,207106,False,6,Taylor Swift,Taylor Swift,0.589,0.805,5,-4.055,0.0293,0.00491,0.0,0.24,0.591,112.982,51,"The Outside Lyrics I didn't know what I would find When I went looking for a reason, I know I didn't read between the lines And, baby, I've got nowhere to go I tried to take the road less traveled by But nothing seems to work the first few times Am I right? So how can I ever try to be better? Nobody ever lets me in I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside You saw me there, but never knew That I would give it all up to be A part of this, a part of you And now it's all too late, so you see You could've helped if you had wanted to But no one notices until it's too Late to do anything How can I ever try to be better? Nobody ever lets me in I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside Oh, yeah How can I ever try to be better? Nobody ever lets me in And I can still see you, this ain't the best view On the outside looking in I've been a lot of lonely places I've never been on the outside Oh-oh Oh, oh-oh Oh-oh Oh-oh"
342,spotify:track:6K0CJLVXqbGMeJSmJ4ENKK,Tied Together with a Smile,248106,False,7,Taylor Swift,Taylor Swift,0.479,0.578,2,-4.963,0.0294,0.525,0.0,0.0841,0.192,146.165,52,"Seems the only one who doesn't see your beautyIs the face in the mirror looking back at youYou walk around here thinking you're not prettyBut that's not true'Cause I know youHold on, baby, you're losing itThe water's high, you're jumping into it and letting goAnd no one knowsThat you cry, but you don't tell anyoneThat you might not be the golden oneAnd you're tied together with a smileBut you're coming undone, ohI guess it's true that love was all you wanted'Cause you're giving it away like it's extra changeHoping it will end up in his pocket (Pocket)But he leaves you out like a penny in the rainOh, 'cause it's not his price to payIt's not his price to payHold on, baby, you're losing itThe water's high, you're jumping into it and letting goAnd no one knowsThat you cry, but you don't tell anyoneThat you might not be the golden oneAnd you're tied together with a smileBut you're coming undone, ohOh, oh"
343,spotify:track:2ZoOmCSgj0ypVAmGd1ve4y,Stay Beautiful,236053,False,8,Taylor Swift,Taylor Swift,0.594,0.629,8,-4.919,0.0246,0.0868,0.0,0.137,0.504,131.597,53,"Stay Beautiful Lyrics Cory's eyes are like a jungle He smiles, it's like the radio He whispers songs into my window In words that nobody knows There's pretty girls on every corner They watch him as he's walking home Saying, Does he know? Will you ever know? You're beautiful, every little piece, love Don't you know you're really gonna be someone? Ask anyone And when you find everything you looked for I hope your life leads you back to my door Oh, but if it don't Stay beautiful Cory finds another way to be The highlight of my day I'm taking pictures in my mind So I can save them for a rainy day It's hard to make a conversation When he's taking my breath away I should say, Hey, by the way You're beautiful, every little piece, love Don't you know you're really gonna be someone? Ask anyone And when you find everything you looked for I hope your life leads you back to my door Oh, but if it don't Stay beautiful If you and I are a story That never gets told If what you are is a daydream I'll never get to hold, at least you'll know You're beautiful, every little piece, love Don't you know you're really gonna be someone? Ask anyone And when you find everything you looked for I hope your life leads you back to my front door Oh, but if it don't Will you stay beautiful, beautiful, beautiful? Beautiful, beautiful, beautiful La-la-la Oh-oh-oh Oh-oh-oh-oh Oh, but if it don't Stay beautiful, stay beautiful Na-na-na, na-na"
